weight,dob,height,player,link,team,color,position
79,12-02-1990,180,Neville Jetta,http://stats.rleague.com/afl/stats/players/N/Neville_Jetta.html,melbourne,#bf8a60,Midfielder
82,12-08-1987,178,James Magner,http://stats.rleague.com/afl/stats/players/J/James_Magner.html,melbourne,Midfielder
95,19-10-1987,198,Mitch Clark,http://stats.rleague.com/afl/stats/players/M/Mitch_Clark.html,melbourne,#d3ac8c,Forward
87,07-03-1990,192,Tom Gillies,http://stats.rleague.com/afl/stats/players/T/Tom_Gillies.html,melbourne,Defender
88,10-10-1984,188,Joel Macdonald,http://stats.rleague.com/afl/stats/players/J/Joel_Macdonald.html,melbourne,Defender
96,10-06-1992,192,Troy Davis,http://stats.rleague.com/afl/stats/players/T/Troy_Davis.html,melbourne,Defender
83,27-05-1986,185,Sam Gibson,http://stats.rleague.com/afl/stats/players/S/Sam_Gibson.html,northmelbourne,#d9ae88,Midfielder
76,22-06-1991,184,Ryan Bastinac,http://stats.rleague.com/afl/stats/players/R/Ryan_Bastinac.html,northmelbourne,#d7ae8e,Midfielder
82,03-02-1985,181,Daniel Wells,http://stats.rleague.com/afl/stats/players/D/Daniel_Wells.html,northmelbourne,#ba926a,Midfielder
86,30-06-1991,185,Ben Cunnington,http://stats.rleague.com/afl/stats/players/B/Ben_Cunnington.html,northmelbourne,#dbb592,Midfielder
73,23-02-1992,184,Aaron Mullett,http://stats.rleague.com/afl/stats/players/A/Aaron_Mullett.html,northmelbourne,#dcb492,Defender
80,02-06-1987,182,Andrew Swallow,http://stats.rleague.com/afl/stats/players/A/Andrew_Swallow.html,northmelbourne,#d1a784,Midfielder
81,13-09-1992,189,Shaun Atley,http://stats.rleague.com/afl/stats/players/S/Shaun_Atley.html,northmelbourne,#d7ae89,Defender
75,14-05-1978,172,Brent Harvey,http://stats.rleague.com/afl/stats/players/B/Brent_Harvey.html,northmelbourne,#daaf8b,Midfielder
87,28-02-1991,188,Jack Ziebell,http://stats.rleague.com/afl/stats/players/J/Jack_Ziebell.html,northmelbourne,#e5c3a2,Midfielder
82,23-09-1991,188,Jamie Macmillan,http://stats.rleague.com/afl/stats/players/J/Jamie_Macmillan.html,northmelbourne,#d3ac86,Midfielder
85,09-05-1986,190,Scott Thompson,http://stats.rleague.com/afl/stats/players/S/Scott_Thompson1.html,northmelbourne,#ce9a76,Midfielder
78,06-04-1988,176,Leigh Adams,http://stats.rleague.com/afl/stats/players/L/Leigh_Adams.html,northmelbourne,#d8a286,Midfielder
97,17-08-1988,197,Lachlan Hansen,http://stats.rleague.com/afl/stats/players/L/Lachlan_Hansen.html,northmelbourne,#e9af8f,Forward
102,15-10-1982,197,Drew Petrie,http://stats.rleague.com/afl/stats/players/D/Drew_Petrie.html,northmelbourne,#d9af87,Forward
94,05-08-1985,193,Nathan Grima,http://stats.rleague.com/afl/stats/players/N/Nathan_Grima.html,northmelbourne,#dfb48e,Defender
102,01-07-1988,201,Todd Goldstein,http://stats.rleague.com/afl/stats/players/T/Todd_Goldstein.html,northmelbourne,#e1a286,Ruck
94,27-11-1983,190,Michael Firrito,http://stats.rleague.com/afl/stats/players/M/Michael_Firrito.html,northmelbourne,#d7ad89,Defender
82,29-11-1990,192,Aaron Black,http://stats.rleague.com/afl/stats/players/A/Aaron_Black.html,northmelbourne,Forward
79,28-02-1988,181,Lindsay Thomas,http://stats.rleague.com/afl/stats/players/L/Lindsay_Thomas1.html,northmelbourne,#d59e7c,Forward
76,15-07-1990,188,Sam Wright,http://stats.rleague.com/afl/stats/players/S/Sam_Wright.html,northmelbourne,#d2a57f,Defender
75,24-01-1992,184,Taylor Hine,http://stats.rleague.com/afl/stats/players/T/Taylor_Hine.html,northmelbourne,#d4ac84,Defender
86,02-06-1986,184,Scott McMahon,http://stats.rleague.com/afl/stats/players/S/Scott_McMahon.html,northmelbourne,#dbb18e,Defender
96,25-04-1989,196,Robbie Tarrant,http://stats.rleague.com/afl/stats/players/R/Robbie_Tarrant.html,northmelbourne,#cba079,Forward
85,19-02-1989,181,Levi Greenwood,http://stats.rleague.com/afl/stats/players/L/Levi_Greenwood.html,northmelbourne,#e2aa89,Midfielder
76,29-05-1993,188,Brad McKenzie,http://stats.rleague.com/afl/stats/players/B/Brad_McKenzie.html,northmelbourne,#ddb893,Midfielder
82,09-01-1992,185,Ben Jacobs,http://stats.rleague.com/afl/stats/players/B/Ben_Jacobs.html,northmelbourne,#d6af86,Defender
82,26-07-1990,187,Will Sierakowski,http://stats.rleague.com/afl/stats/players/W/Will_Sierakowski.html,northmelbourne,#e2aa8e,Defender
86,09-09-1987,189,Liam Anthony,http://stats.rleague.com/afl/stats/players/L/Liam_Anthony.html,northmelbourne,#deb38d,Midfielder
97,24-06-1989,194,Luke Delaney,http://stats.rleague.com/afl/stats/players/L/Luke_Delaney.html,northmelbourne,#dab190,Defender
97,11-03-1991,195,Majak Daw,http://stats.rleague.com/afl/stats/players/M/Majak_Daw.html,northmelbourne,#60482e,Forward
86,19-06-1992,194,Cameron Delaney,http://stats.rleague.com/afl/stats/players/C/Cameron_Delaney.html,northmelbourne,#cda381,Defender
80,08-01-1994,186,Taylor Garner,http://stats.rleague.com/afl/stats/players/T/Taylor_Garner.html,northmelbourne,#d8b189,Forward
79,15-06-1992,187,Kieran Harper,http://stats.rleague.com/afl/stats/players/K/Kieran_Harper.html,northmelbourne,#e2ba96,Forward
81,05-01-1983,183,Kane Cornes,http://stats.rleague.com/afl/stats/players/K/Kane_Cornes.html,portadelaide,#dbae8b,Midfielder
83,01-08-1988,183,Travis Boak,http://stats.rleague.com/afl/stats/players/T/Travis_Boak.html,portadelaide,#d5a782,Midfielder
83,02-04-1990,188,Brad Ebert,http://stats.rleague.com/afl/stats/players/B/Brad_Ebert.html,portadelaide,#d49f76,Midfielder
77,29-09-1993,182,Chad Wingard,http://stats.rleague.com/afl/stats/players/C/Chad_Wingard.html,portadelaide,#ca9d76,Forward
89,07-10-1994,187,Ollie Wines,http://stats.rleague.com/afl/stats/players/O/Ollie_Wines.html,portadelaide,null
83,14-08-1990,185,Hamish Hartlett,http://stats.rleague.com/afl/stats/players/H/Hamish_Hartlett.html,portadelaide,#d6ab87,Midfielder
88,01-08-1990,189,Matthew Broadbent,http://stats.rleague.com/afl/stats/players/M/Matthew_Broadbent.html,portadelaide,#d8aa8a,Midfielder
84,13-03-1992,197,Cameron OShea,http://stats.rleague.com/afl/stats/players/C/Cameron_OShea.html,portadelaide,#d9aa8a,null
78,19-01-1987,184,Angus Monfries,http://stats.rleague.com/afl/stats/players/A/Angus_Monfries.html,portadelaide,#d6a77d,Midfielder
93,01-10-1986,199,Justin Westhoff,http://stats.rleague.com/afl/stats/players/J/Justin_Westhoff.html,portadelaide,#c6996e,Forward
95,18-04-1985,193,Jay Schulz,http://stats.rleague.com/afl/stats/players/J/Jay_Schulz.html,portadelaide,#d3a279,Forward
87,30-03-1988,183,Robbie Gray,http://stats.rleague.com/afl/stats/players/R/Robbie_Gray.html,portadelaide,#d8ac89,Midfielder
88,30-05-1991,189,Andrew Moore,http://stats.rleague.com/afl/stats/players/A/Andrew_Moore.html,portadelaide,#d8a786,Midfielder
101,30-04-1987,192,Alipate Carlile,http://stats.rleague.com/afl/stats/players/A/Alipate_Carlile.html,portadelaide,#c29472,Defender
84,09-01-1991,188,Tom Jonas,http://stats.rleague.com/afl/stats/players/T/Tom_Jonas.html,portadelaide,null
98,12-02-1989,200,Matthew Lobbe,http://stats.rleague.com/afl/stats/players/M/Matthew_Lobbe.html,portadelaide,#dcae8a,Ruck
80,01-04-1991,186,Jasper Pittard,http://stats.rleague.com/afl/stats/players/J/Jasper_Pittard.html,portadelaide,#e0b696,Defender
97,02-11-1990,197,Jackson Trengove,http://stats.rleague.com/afl/stats/players/J/Jackson_Trengove.html,portadelaide,#d8ac86,Defender
83,02-07-1985,183,Tom Logan,http://stats.rleague.com/afl/stats/players/T/Tom_Logan.html,portadelaide,#c4936a,Defender
84,22-09-1982,184,Domenic Cassisi,http://stats.rleague.com/afl/stats/players/D/Domenic_Cassisi.html,portadelaide,#c39068,Midfielder
67,29-05-1994,170,Jake Neade,http://stats.rleague.com/afl/stats/players/J/Jake_Neade.html,portadelaide,Forward
75,01-12-1989,174,Kane Mitchell,http://stats.rleague.com/afl/stats/players/K/Kane_Mitchell.html,portadelaide,#d7a987,Midfielder
72,20-12-1994,179,Sam Colquhoun,http://stats.rleague.com/afl/stats/players/S/Sam_Colquhoun.html,portadelaide,#e3b893,Midfielder
75,01-04-1991,187,Campbell Heath,http://stats.rleague.com/afl/stats/players/C/Campbell_Heath.html,portadelaide,#dbad8a,Defender
88,30-07-1989,189,Lewis Stevenson,http://stats.rleague.com/afl/stats/players/L/Lewis_Stevenson.html,portadelaide,#d8a97d,Defender
90,10-07-1987,191,Paul Stewart,http://stats.rleague.com/afl/stats/players/P/Paul_Stewart.html,portadelaide,#d3a37a,Forward
85,07-03-1993,194,Jack Hombsch,http://stats.rleague.com/afl/stats/players/J/Jack_Hombsch.html,portadelaide,#d8a983,Defender
90,03-07-1991,197,John Butcher,http://stats.rleague.com/afl/stats/players/J/John_Butcher.html,portadelaide,#cf9f7b,Forward
87,27-02-1987,186,Matt Thomas,http://stats.rleague.com/afl/stats/players/M/Matt_Thomas.html,portadelaide,#c3926b,Midfielder
75,06-12-1992,188,Aaron Young,http://stats.rleague.com/afl/stats/players/A/Aaron_Young.html,portadelaide,#d5a787,Forward
103,27-12-1990,205,Jarrad Redden,http://stats.rleague.com/afl/stats/players/J/Jarrad_Redden.html,portadelaide,#d19f7e,Ruck
98,03-05-1988,200,Brent Renouf,http://stats.rleague.com/afl/stats/players/B/Brent_Renouf.html,portadelaide,#d4a47c,Ruck
84,07-09-1990,191,Nathan Blee,http://stats.rleague.com/afl/stats/players/N/Nathan_Blee.html,portadelaide,#cda079,Defender
73,03-07-1990,176,Cameron Hitchcock,http://stats.rleague.com/afl/stats/players/C/Cameron_Hitchcock.html,portadelaide,#dcad8a,Forward
93,30-10-1988,200,Daniel Stewart,http://stats.rleague.com/afl/stats/players/D/Daniel_Stewart.html,portadelaide,#d3a578,Forward
84,07-04-1990,185,Trent Cotchin,http://stats.rleague.com/afl/stats/players/T/Trent_Cotchin.html,richmond,#e1c0a6,Midfielder
86,26-06-1991,187,Dustin Martin,http://stats.rleague.com/afl/stats/players/D/Dustin_Martin.html,richmond,#dab594,Midfielder
88,18-04-1987,188,Brett Deledio,http://stats.rleague.com/afl/stats/players/B/Brett_Deledio.html,richmond,#d3b090,Midfielder
91,25-04-1986,188,Daniel Jackson,http://stats.rleague.com/afl/stats/players/D/Daniel_Jackson.html,richmond,#deba98,Midfielder
85,19-04-1988,190,Shaun Grigg,http://stats.rleague.com/afl/stats/players/S/Shaun_Grigg.html,richmond,#d3ad8a,Midfielder
84,12-05-1988,180,Bachar Houli,http://stats.rleague.com/afl/stats/players/B/Bachar_Houli.html,richmond,#c7a17b,Defender
83,03-08-1993,181,Brandon Ellis,http://stats.rleague.com/afl/stats/players/B/Brandon_Ellis.html,richmond,#d6af8f,Defender
93,09-10-1989,194,Alex Rance,http://stats.rleague.com/afl/stats/players/A/Alex_Rance.html,richmond,#dcaf82,Defender
80,25-10-1988,182,Shane Edwards,http://stats.rleague.com/afl/stats/players/S/Shane_Edwards.html,richmond,#d9b898,Forward
78,12-08-1992,185,Reece Conca,http://stats.rleague.com/afl/stats/players/R/Reece_Conca.html,richmond,#debea5,Midfielder
100,23-02-1986,195,Troy Chaplin,http://stats.rleague.com/afl/stats/players/T/Troy_Chaplin.html,richmond,#cda27f,Defender
83,18-05-1982,183,Chris Newman,http://stats.rleague.com/afl/stats/players/C/Chris_Newman.html,richmond,#dcb699,Defender
86,19-04-1994,187,Nick Vlastuin,http://stats.rleague.com/afl/stats/players/N/Nick_Vlastuin.html,richmond,#dfbe9e,Defender
81,08-09-1985,178,Nathan Foley,http://stats.rleague.com/afl/stats/players/N/Nathan_Foley.html,richmond,#d5b294,Midfielder
93,31-10-1988,195,Jack Riewoldt,http://stats.rleague.com/afl/stats/players/J/Jack_Riewoldt.html,richmond,#e2c1aa,Forward
95,31-05-1990,200,Tyrone Vickery,http://stats.rleague.com/afl/stats/players/T/Tyrone_Vickery.html,richmond,#e4c5a5,null
102,04-01-1986,200,Ivan Maric,http://stats.rleague.com/afl/stats/players/I/Ivan_Maric.html,richmond,#cba079,Ruck
84,31-12-1988,185,Steven Morris,http://stats.rleague.com/afl/stats/players/S/Steven_Morris.html,richmond,#d9b28c,Defender
82,26-03-1984,178,Jake King,http://stats.rleague.com/afl/stats/players/J/Jake_King.html,richmond,#c9a27d,Forward
84,24-07-1988,185,Ricky Petterd,http://stats.rleague.com/afl/stats/players/R/Ricky_Petterd.html,richmond,#deb593,Defender
81,15-04-1987,179,Matt White,http://stats.rleague.com/afl/stats/players/M/Matt_White.html,richmond,Midfielder
92,24-12-1981,189,Shane Tuck,http://stats.rleague.com/afl/stats/players/S/Shane_Tuck.html,richmond,Midfielder
92,12-02-1987,192,Luke McGuane,http://stats.rleague.com/afl/stats/players/L/Luke_McGuane.html,richmond,Forward
92,02-03-1984,184,Aaron Edwards,http://stats.rleague.com/afl/stats/players/A/Aaron_Edwards.html,richmond,#c79b74,Forward
78,13-02-1992,188,Jake Batchelor,http://stats.rleague.com/afl/stats/players/J/Jake_Batchelor.html,richmond,#dbbca5,Defender
83,16-07-1991,193,Dylan Grimes,http://stats.rleague.com/afl/stats/players/D/Dylan_Grimes.html,richmond,#d4ae94,Defender
87,25-09-1986,184,Chris Knights,http://stats.rleague.com/afl/stats/players/C/Chris_Knights.html,richmond,#debb99,Forward
104,15-07-1982,200,Orren Stephenson,http://stats.rleague.com/afl/stats/players/O/Orren_Stephenson.html,richmond,#d7b296,Ruck
93,26-02-1991,195,David Astbury,http://stats.rleague.com/afl/stats/players/D/David_Astbury.html,richmond,#e0bda5,Defender
72,10-11-1987,176,Robin Nahas,http://stats.rleague.com/afl/stats/players/R/Robin_Nahas.html,richmond,Forward
86,21-10-1993,180,Matthew Arnot,http://stats.rleague.com/afl/stats/players/M/Matthew_Arnot.html,richmond,#dab595,Midfielder
83,13-10-1991,186,Matt Dea,http://stats.rleague.com/afl/stats/players/M/Matt_Dea.html,richmond,#dfb897,Defender
81,26-03-1987,182,Sam Lonergan,http://stats.rleague.com/afl/stats/players/S/Sam_Lonergan.html,richmond,Midfielder
84,26-01-1994,180,Matt McDonough,http://stats.rleague.com/afl/stats/players/M/Matt_McDonough.html,richmond,Forward
100,17-09-1991,200,Ben Griffiths,http://stats.rleague.com/afl/stats/players/B/Ben_Griffiths.html,richmond,#d5af88,Defender
83,28-02-1992,185,Brad Helbig,http://stats.rleague.com/afl/stats/players/B/Brad_Helbig.html,richmond,#d5ad90,Midfielder
76,02-11-1983,178,Leigh Montagna,http://stats.rleague.com/afl/stats/players/L/Leigh_Montagna.html,stkilda,#c59e7e,Midfielder
82,28-03-1990,180,Jack Steven,http://stats.rleague.com/afl/stats/players/J/Jack_Steven.html,stkilda,#ddba98,Midfielder
84,22-02-1984,185,Nick Dal Santo,http://stats.rleague.com/afl/stats/players/N/Nick_Dal_Santo.html,stkilda,#dab490,Midfielder
84,16-06-1988,183,David Armitage,http://stats.rleague.com/afl/stats/players/D/David_Armitage.html,stkilda,#e0b79a,Midfielder
83,23-03-1986,187,Farren Ray,http://stats.rleague.com/afl/stats/players/F/Farren_Ray.html,stkilda,#dbb694,Midfielder
83,02-02-1984,183,Clinton Jones,http://stats.rleague.com/afl/stats/players/C/Clinton_Jones.html,stkilda,#d2a681,Midfielder
96,17-10-1982,193,Nick Riewoldt,http://stats.rleague.com/afl/stats/players/N/Nick_Riewoldt.html,stkilda,#d3ab85,Forward
82,23-06-1988,183,Jarryn Geary,http://stats.rleague.com/afl/stats/players/J/Jarryn_Geary.html,stkilda,#ea9b72,Defender
90,21-06-1991,190,Dylan Roberton,http://stats.rleague.com/afl/stats/players/D/Dylan_Roberton.html,stkilda,#e4c1a3,Defender
84,14-01-1980,186,Lenny Hayes,http://stats.rleague.com/afl/stats/players/L/Lenny_Hayes.html,stkilda,#e0ba9c,Midfielder
85,20-01-1984,191,Sean Dempster,http://stats.rleague.com/afl/stats/players/S/Sean_Dempster.html,stkilda,#d0a375,Defender
74,24-02-1993,184,Jack Newnes,http://stats.rleague.com/afl/stats/players/J/Jack_Newnes.html,stkilda,#d7ae8e,Midfielder
101,11-07-1989,200,Ben McEvoy,http://stats.rleague.com/afl/stats/players/B/Ben_McEvoy.html,stkilda,#eda886,Ruck
83,08-03-1980,176,Stephen Milne,http://stats.rleague.com/afl/stats/players/S/Stephen_Milne.html,stkilda,#d9b392,Forward
83,07-05-1993,187,Sebastian Ross,http://stats.rleague.com/afl/stats/players/S/Sebastian_Ross.html,stkilda,#dab08a,Midfielder
94,11-08-1986,188,James Gwilt,http://stats.rleague.com/afl/stats/players/J/James_Gwilt.html,stkilda,#a97e56,Defender
98,01-12-1990,200,Rhys Stanley,http://stats.rleague.com/afl/stats/players/R/Rhys_Stanley.html,stkilda,#d6b08c,Defender
93,10-07-1982,191,Sam Fisher,http://stats.rleague.com/afl/stats/players/S/Sam_Fisher.html,stkilda,#c79e75,Defender
91,19-08-1986,194,Sam Gilbert,http://stats.rleague.com/afl/stats/players/S/Sam_Gilbert.html,stkilda,#d4a67c,Midfielder
87,06-03-1991,201,Tom Hickey,http://stats.rleague.com/afl/stats/players/T/Tom_Hickey1.html,stkilda,#c7986e,Ruck
78,28-06-1993,188,Jimmy Webster,http://stats.rleague.com/afl/stats/players/J/Jimmy_Webster.html,stkilda,#d2ab8a,Defender
78,29-07-1992,178,Tom Curren,http://stats.rleague.com/afl/stats/players/T/Tom_Curren.html,stkilda,#d6ac88,Midfielder
68,08-01-1988,185,Terry Milera,http://stats.rleague.com/afl/stats/players/T/Terry_Milera.html,stkilda,#ba9063,Forward
75,09-10-1989,175,Ahmed Saad,http://stats.rleague.com/afl/stats/players/A/Ahmed_Saad.html,stkilda,#bc8b5d,Forward
78,31-08-1994,180,Josh Saunders,http://stats.rleague.com/afl/stats/players/J/Josh_Saunders.html,stkilda,#c89e75,Midfielder
87,25-11-1992,189,Arryn Siposs,http://stats.rleague.com/afl/stats/players/A/Arryn_Siposs.html,stkilda,#d1a37a,Forward
77,16-02-1994,185,Nathan Wright,http://stats.rleague.com/afl/stats/players/N/Nathan_Wright.html,stkilda,#cf9d77,Defender
90,15-03-1981,189,Jason Blake,http://stats.rleague.com/afl/stats/players/J/Jason_Blake.html,stkilda,#eda37d,Defender
91,02-01-1991,194,Tom Lee,http://stats.rleague.com/afl/stats/players/T/Tom_Lee1.html,stkilda,Forward
79,12-05-1984,175,Adam Schneider,http://stats.rleague.com/afl/stats/players/A/Adam_Schneider.html,stkilda,#deb99b,Forward
75,30-08-1988,181,Trent Dennis-Lane,http://stats.rleague.com/afl/stats/players/T/Trent_Dennis-Lane.html,stkilda,Forward
100,20-03-1986,194,Beau Maister,http://stats.rleague.com/afl/stats/players/B/Beau_Maister.html,stkilda,#d2a580,Forward
78,21-01-1994,188,Brodie Murdoch,http://stats.rleague.com/afl/stats/players/B/Brodie_Murdoch.html,stkilda,#d7ad8c,Forward
81,21-02-1990,190,Sam Dunell,http://stats.rleague.com/afl/stats/players/S/Sam_Dunell.html,stkilda,Midfielder
91,07-08-1990,191,Tom Simpkin,http://stats.rleague.com/afl/stats/players/T/Tom_Simpkin.html,stkilda,#e1bc9b,Defender
76,17-03-1992,178,Tom Ledger,http://stats.rleague.com/afl/stats/players/T/Tom_Ledger.html,stkilda,#efb087,Midfielder
94,20-09-1982,197,Justin Koschitzke,http://stats.rleague.com/afl/stats/players/J/Justin_Koschitzke.html,stkilda,#d5ac88,Forward
82,09-12-1993,179,Darren Minchington,http://stats.rleague.com/afl/stats/players/D/Darren_Minchington.html,stkilda,#c3976f,Forward
83,27-09-1990,188,Cameron Shenton,http://stats.rleague.com/afl/stats/players/C/Cameron_Shenton.html,stkilda,#d8ad83,Midfielder
89,23-10-1992,194,Jackson Ferguson,http://stats.rleague.com/afl/stats/players/J/Jackson_Ferguson.html,stkilda,#d1a479,Defender
83,07-04-1985,184,Jarrad McVeigh,http://stats.rleague.com/afl/stats/players/J/Jarrad_McVeigh.html,sydney,#d8b89b,Midfielder
93,20-06-1988,189,Josh Kennedy,http://stats.rleague.com/afl/stats/players/J/Josh_Kennedy1.html,sydney,#d4ac87,Midfielder
78,28-06-1987,178,Kieren Jack,http://stats.rleague.com/afl/stats/players/K/Kieren_Jack.html,sydney,#d9b698,Midfielder
77,24-02-1991,182,Dan Hannebery,http://stats.rleague.com/afl/stats/players/D/Dan_Hannebery.html,sydney,null
90,24-01-1981,188,Ryan OKeefe,http://stats.rleague.com/afl/stats/players/R/Ryan_OKeefe.html,sydney,#dbb695,null
86,15-08-1984,189,Nick Malceski,http://stats.rleague.com/afl/stats/players/N/Nick_Malceski.html,sydney,#d1ac8b,Defender
85,25-10-1992,183,Luke Parker,http://stats.rleague.com/afl/stats/players/L/Luke_Parker.html,sydney,#d8b79c,Midfielder
85,21-01-1989,180,Craig Bird,http://stats.rleague.com/afl/stats/players/C/Craig_Bird.html,sydney,#d9b69d,Midfielder
100,02-06-1986,193,Heath Grundy,http://stats.rleague.com/afl/stats/players/H/Heath_Grundy.html,sydney,#d0ae8e,Defender
92,11-01-1983,193,Ted Richards,http://stats.rleague.com/afl/stats/players/T/Ted_Richards.html,sydney,#d0b090,Defender
78,12-06-1988,185,Nick Smith,http://stats.rleague.com/afl/stats/players/N/Nick_Smith1.html,sydney,#d3ae8f,Defender
84,15-03-1980,182,Jude Bolton,http://stats.rleague.com/afl/stats/players/J/Jude_Bolton.html,sydney,#cda787,Midfielder
89,13-03-1989,194,Andrejs Everitt,http://stats.rleague.com/afl/stats/players/A/Andrejs_Everitt.html,sydney,#d5b194,Forward
89,02-06-1990,189,Dane Rampe,http://stats.rleague.com/afl/stats/players/D/Dane_Rampe.html,sydney,#d7b18d,Defender
75,06-08-1985,174,Ben McGlynn,http://stats.rleague.com/afl/stats/players/B/Ben_McGlynn.html,sydney,#e7ae8f,Forward
103,24-03-1984,200,Mike Pyke,http://stats.rleague.com/afl/stats/players/M/Mike_Pyke.html,sydney,#ddb895,Ruck
83,31-05-1993,181,Tom Mitchell,http://stats.rleague.com/afl/stats/players/T/Tom_Mitchell.html,sydney,#dbbaa4,Midfielder
105,05-07-1986,198,Shane Mumford,http://stats.rleague.com/afl/stats/players/S/Shane_Mumford.html,sydney,#ddbb9b,Ruck
99,08-01-1980,194,Adam Goodes,http://stats.rleague.com/afl/stats/players/A/Adam_Goodes.html,sydney,#b48c68,Forward
103,09-01-1988,196,Jesse White,http://stats.rleague.com/afl/stats/players/J/Jesse_White.html,sydney,#cea889,Forward
75,04-05-1989,181,Lewis Jetta,http://stats.rleague.com/afl/stats/players/L/Lewis_Jetta.html,sydney,#c19972,Midfielder
104,08-05-1987,202,Kurt Tippett,http://stats.rleague.com/afl/stats/players/K/Kurt_Tippett.html,sydney,#ddb993,Forward
84,19-10-1992,181,Jed Lamb,http://stats.rleague.com/afl/stats/players/J/Jed_Lamb.html,sydney,#dcba9f,Midfielder
88,27-12-1991,194,Sam Reid,http://stats.rleague.com/afl/stats/players/S/Sam_Reid2.html,sydney,#d7b18d,Forward
72,29-09-1989,183,Tony Armstrong,http://stats.rleague.com/afl/stats/players/T/Tony_Armstrong.html,sydney,#b28a66,Defender
82,16-10-1981,183,Rhyce Shaw,http://stats.rleague.com/afl/stats/players/R/Rhyce_Shaw.html,sydney,#d4af8f,Defender
86,06-08-1982,189,Martin Mattner,http://stats.rleague.com/afl/stats/players/M/Martin_Mattner.html,sydney,#d2ac8b,Defender
83,28-01-1987,184,Mitch Morton,http://stats.rleague.com/afl/stats/players/M/Mitch_Morton.html,sydney,#e4c2a5,Forward
78,25-05-1994,178,Brandon Jack,http://stats.rleague.com/afl/stats/players/B/Brandon_Jack.html,sydney,#dcbca2,Midfielder
83,05-08-1991,187,Shane Biggs,http://stats.rleague.com/afl/stats/players/S/Shane_Biggs.html,sydney,#cea98d,Midfielder
71,06-12-1993,181,Harry Cunningham,http://stats.rleague.com/afl/stats/players/H/Harry_Cunningham.html,sydney,#d9b7a0,Defender
92,08-09-1983,194,Lewis Roberts-Thomson,http://stats.rleague.com/afl/stats/players/L/Lewis_Roberts-Thomson.html,sydney,Forward
86,07-06-1991,188,Gary Rohan,http://stats.rleague.com/afl/stats/players/G/Gary_Rohan.html,sydney,#e4c6ad,Forward
97,26-02-1988,195,Tommy Walsh,http://stats.rleague.com/afl/stats/players/T/Tommy_Walsh.html,sydney,#d4b296,Forward
87,25-04-1993,194,Xavier Richards,http://stats.rleague.com/afl/stats/players/X/Xavier_Richards.html,sydney,#d7b696,Defender
84,21-03-1985,184,Matt Priddis,http://stats.rleague.com/afl/stats/players/M/Matt_Priddis.html,westcoast,#cf9c80,Midfielder
77,02-05-1989,179,Chris Masten,http://stats.rleague.com/afl/stats/players/C/Chris_Masten.html,westcoast,#ad7252,Midfielder
86,27-03-1990,186,Scott Selwood,http://stats.rleague.com/afl/stats/players/S/Scott_Selwood.html,westcoast,#c59178,Midfielder
78,16-06-1992,182,Andrew Gaff,http://stats.rleague.com/afl/stats/players/A/Andrew_Gaff.html,westcoast,#c58e75,Midfielder
106,01-08-1981,203,Dean Cox,http://stats.rleague.com/afl/stats/players/D/Dean_Cox.html,westcoast,#c8907d,Ruck
88,02-06-1990,183,Luke Shuey,http://stats.rleague.com/afl/stats/players/L/Luke_Shuey.html,westcoast,#c68d77,Midfielder
82,15-03-1987,184,Bradd Dalziell,http://stats.rleague.com/afl/stats/players/B/Bradd_Dalziell.html,westcoast,#cf9681,Midfielder
99,25-08-1987,196,Josh Kennedy,http://stats.rleague.com/afl/stats/players/J/Josh_Kennedy0.html,westcoast,#d4ac87,Forward
82,14-01-1986,187,Sam Butler,http://stats.rleague.com/afl/stats/players/S/Sam_Butler.html,westcoast,#d79f85,Defender
94,14-05-1981,192,Darren Glass,http://stats.rleague.com/afl/stats/players/D/Darren_Glass.html,westcoast,#cb9375,Defender
87,13-06-1992,191,Jack Darling,http://stats.rleague.com/afl/stats/players/J/Jack_Darling.html,westcoast,#c78e77,Forward
80,30-08-1986,183,Mark LeCras,http://stats.rleague.com/afl/stats/players/M/Mark_LeCras.html,westcoast,#c19278,Forward
94,19-05-1988,196,Eric Mackenzie,http://stats.rleague.com/afl/stats/players/E/Eric_Mackenzie.html,westcoast,#c5957c,Defender
82,23-11-1986,189,Matt Rosa,http://stats.rleague.com/afl/stats/players/M/Matt_Rosa.html,westcoast,#c79379,Midfielder
86,19-01-1989,185,Josh Hill,http://stats.rleague.com/afl/stats/players/J/Josh_Hill.html,westcoast,#b07b64,Forward
80,16-05-1983,178,Daniel Kerr,http://stats.rleague.com/afl/stats/players/D/Daniel_Kerr.html,westcoast,#a36744,Midfielder
94,24-01-1989,196,Will Schofield,http://stats.rleague.com/afl/stats/players/W/Will_Schofield.html,westcoast,#ca967b,Defender
85,07-07-1988,185,Sharrod Wellingham,http://stats.rleague.com/afl/stats/players/S/Sharrod_Wellingham.html,westcoast,#b57e50,Midfielder
95,17-12-1988,194,Mitch Brown,http://stats.rleague.com/afl/stats/players/M/Mitch_Brown0.html,westcoast,#d9ab98,Forward
96,04-09-1987,186,Shannon Hurn,http://stats.rleague.com/afl/stats/players/S/Shannon_Hurn.html,westcoast,#d8aa93,Defender
81,25-05-1991,181,Mark Hutchings,http://stats.rleague.com/afl/stats/players/M/Mark_Hutchings.html,westcoast,#c89271,Midfielder
85,20-07-1990,186,Ashley Smith,http://stats.rleague.com/afl/stats/players/A/Ashley_Smith.html,westcoast,#d09373,Defender
